user_id,movie_id,movie_title,genre,rating,timestamp
30,8,Joker,Drama,1,2023-06-22 23:45:00
631,3,The Dark Knight,Action,5,2023-05-23 12:37:00
406,7,Parasite,Thriller,3,2023-12-28 07:37:00
86,5,The Matrix,Sci-Fi,1,2023-08-07 04:48:00
735,1,Inception,Sci-Fi,2,2023-12-08 06:59:00
858,6,Avengers: Endgame,Action,5,2023-01-03 22:08:00
294,10,Interstellar,Sci-Fi,5,2023-02-08 20:25:00
674,10,Interstellar,Sci-Fi,1,2023-08-05 11:43:00
246,8,Joker,Drama,2,2023-03-14 19:46:00
574,6,Avengers: Endgame,Action,1,2023-06-22 22:28:00
606,4,Forrest Gump,Drama,4,2023-12-06 01:18:00
495,5,The Matrix,Sci-Fi,4,2023-04-14 12:50:00
860,2,Titanic,Romance,5,2023-09-21 18:08:00
730,3,The Dark Knight,Action,2,2023-01-05 20:49:00
937,8,Joker,Drama,3,2023-12-05 08:40:00
456,8,Joker,Drama,2,2023-11-15 09:21:00
780,7,Parasite,Thriller,4,2023-06-03 07:42:00
385,4,Forrest Gump,Drama,4,2023-09-18 09:25:00
657,1,Inception,Sci-Fi,4,2023-10-22 06:05:00
491,7,Parasite,Thriller,1,2023-04-11 14:41:00
90,4,Forrest Gump,Drama,1,2023-01-06 01:03:00
561,8,Joker,Drama,4,2023-04-19 21:32:00
422,2,Titanic,Romance,4,2023-03-10 12:18:00
816,8,Joker,Drama,4,2023-06-25 01:13:00
267,7,Parasite,Thriller,1,2023-03-12 23:22:00
160,1,Inception,Sci-Fi,1,2023-09-16 06:11:00
305,9,The Godfather,Crime,2,2023-07-21 12:59:00
551,5,The Matrix,Sci-Fi,5,2023-12-28 03:57:00
952,7,Parasite,Thriller,3,2023-07-13 04:46:00
771,5,The Matrix,Sci-Fi,3,2023-04-26 03:40:00
511,10,Interstellar,Sci-Fi,5,2023-08-19 18:59:00
277,8,Joker,Drama,5,2023-10-22 02:29:00
960,6,Avengers: Endgame,Action,2,2023-05-15 14:09:00
319,9,The Godfather,Crime,5,2023-11-10 17:12:00
125,4,Forrest Gump,Drama,4,2023-01-04 06:35:00
524,7,Parasite,Thriller,1,2023-08-01 09:12:00
818,6,Avengers: Endgame,Action,5,2023-05-01 12:14:00
212,4,Forrest Gump,Drama,1,2023-07-07 22:35:00
840,9,The Godfather,Crime,5,2023-05-04 09:54:00
663,3,The Dark Knight,Action,1,2023-09-27 14:11:00
810,8,Joker,Drama,5,2023-01-07 19:27:00
379,3,The Dark Knight,Action,3,2023-05-22 16:11:00
386,6,Avengers: Endgame,Action,5,2023-05-24 05:42:00
728,3,The Dark Knight,Action,5,2023-04-14 12:28:00
496,6,Avengers: Endgame,Action,3,2023-11-19 04:05:00
185,4,Forrest Gump,Drama,5,2023-05-13 15:53:00
928,8,Joker,Drama,2,2023-10-06 18:05:00
758,9,The Godfather,Crime,1,2023-01-09 01:55:00
174,1,Inception,Sci-Fi,2,2023-09-08 10:12:00
202,8,Joker,Drama,1,2023-10-18 08:37:00
319,5,The Matrix,Sci-Fi,2,2023-01-09 23:37:00
866,7,Parasite,Thriller,5,2023-05-04 06:35:00
910,10,Interstellar,Sci-Fi,2,2023-02-02 16:49:00
306,4,Forrest Gump,Drama,3,2023-03-25 19:03:00
194,1,Inception,Sci-Fi,3,2023-02-05 01:11:00
562,1,Inception,Sci-Fi,5,2023-05-03 06:02:00
197,2,Titanic,Romance,5,2023-07-24 12:10:00
872,8,Joker,Drama,5,2023-07-21 20:51:00
634,4,Forrest Gump,Drama,3,2023-03-05 14:28:00
96,10,Interstellar,Sci-Fi,1,2023-03-17 02:44:00
446,3,The Dark Knight,Action,1,2023-01-06 00:47:00
176,6,Avengers: Endgame,Action,3,2023-05-27 17:23:00
366,4,Forrest Gump,Drama,3,2023-10-17 20:42:00
836,8,Joker,Drama,2,2023-06-07 09:23:00
817,5,The Matrix,Sci-Fi,5,2023-11-26 20:27:00
628,10,Interstellar,Sci-Fi,3,2023-11-20 04:17:00
892,1,Inception,Sci-Fi,4,2023-04-15 23:02:00
534,8,Joker,Drama,4,2023-05-02 21:00:00
397,5,The Matrix,Sci-Fi,3,2023-06-17 19:20:00
132,5,The Matrix,Sci-Fi,5,2023-06-01 17:22:00
365,10,Interstellar,Sci-Fi,1,2023-08-21 14:47:00
965,1,Inception,Sci-Fi,4,2023-02-09 20:18:00
449,3,The Dark Knight,Action,2,2023-03-25 01:44:00
625,9,The Godfather,Crime,5,2023-05-20 19:41:00
271,6,Avengers: Endgame,Action,4,2023-07-28 10:32:00
721,10,Interstellar,Sci-Fi,5,2023-11-07 04:07:00
331,2,Titanic,Romance,4,2023-02-24 17:45:00
685,1,Inception,Sci-Fi,4,2023-08-27 19:12:00
965,2,Titanic,Romance,1,2023-10-11 02:53:00
208,9,The Godfather,Crime,1,2023-01-19 08:00:00
808,4,Forrest Gump,Drama,3,2023-07-14 08:20:00
239,9,The Godfather,Crime,2,2023-10-18 19:48:00
465,10,Interstellar,Sci-Fi,3,2023-07-06 01:13:00
664,7,Parasite,Thriller,4,2023-10-02 04:53:00
695,2,Titanic,Romance,2,2023-10-27 04:30:00
806,2,Titanic,Romance,5,2023-12-12 05:16:00
910,9,The Godfather,Crime,4,2023-12-19 17:31:00
61,2,Titanic,Romance,5,2023-09-16 11:34:00
315,9,The Godfather,Crime,2,2023-10-17 14:49:00
171,5,The Matrix,Sci-Fi,5,2023-03-03 08:53:00
267,10,Interstellar,Sci-Fi,1,2023-04-13 10:46:00
793,10,Interstellar,Sci-Fi,2,2023-12-11 07:39:00
234,9,The Godfather,Crime,3,2023-09-24 03:54:00
261,10,Interstellar,Sci-Fi,2,2023-11-16 02:25:00
261,4,Forrest Gump,Drama,1,2023-04-28 15:37:00
654,7,Parasite,Thriller,1,2023-08-14 04:42:00
530,8,Joker,Drama,2,2023-04-11 06:00:00
529,6,Avengers: Endgame,Action,2,2023-09-28 12:08:00
572,9,The Godfather,Crime,1,2023-06-11 10:01:00
698,5,The Matrix,Sci-Fi,3,2023-09-09 13:52:00
700,6,Avengers: Endgame,Action,3,2023-05-22 09:04:00
853,1,Inception,Sci-Fi,2,2023-04-12 06:45:00
856,8,Joker,Drama,1,2023-03-20 16:04:00
144,2,Titanic,Romance,2,2023-04-18 18:18:00
279,5,The Matrix,Sci-Fi,3,2023-07-09 22:49:00
859,6,Avengers: Endgame,Action,5,2023-03-26 10:53:00
667,7,Parasite,Thriller,5,2023-03-10 23:04:00
747,7,Parasite,Thriller,4,2023-08-06 12:39:00
314,5,The Matrix,Sci-Fi,1,2023-02-13 01:35:00
178,6,Avengers: Endgame,Action,1,2023-09-10 03:08:00
554,10,Interstellar,Sci-Fi,3,2023-04-07 14:19:00
939,1,Inception,Sci-Fi,1,2023-06-12 02:49:00
46,6,Avengers: Endgame,Action,3,2023-02-08 05:02:00
965,5,The Matrix,Sci-Fi,5,2023-07-14 16:20:00
858,8,Joker,Drama,4,2023-04-07 13:05:00
899,9,The Godfather,Crime,1,2023-09-05 21:36:00
685,1,Inception,Sci-Fi,4,2023-04-19 23:08:00
674,10,Interstellar,Sci-Fi,4,2023-09-28 13:57:00
625,2,Titanic,Romance,4,2023-09-05 16:18:00
967,2,Titanic,Romance,2,2023-01-01 02:16:00
430,5,The Matrix,Sci-Fi,5,2023-04-18 12:25:00
436,1,Inception,Sci-Fi,2,2023-04-15 20:24:00
770,3,The Dark Knight,Action,5,2023-11-25 04:47:00
387,5,The Matrix,Sci-Fi,4,2023-08-03 04:34:00
555,6,Avengers: Endgame,Action,2,2023-02-26 17:23:00
324,8,Joker,Drama,3,2023-03-19 23:26:00
195,6,Avengers: Endgame,Action,3,2023-09-10 14:32:00
630,6,Avengers: Endgame,Action,4,2023-10-13 11:04:00
689,5,The Matrix,Sci-Fi,1,2023-04-24 07:06:00
69,4,Forrest Gump,Drama,2,2023-06-13 03:04:00
860,2,Titanic,Romance,4,2023-01-26 23:10:00
837,1,Inception,Sci-Fi,5,2023-03-13 13:30:00
140,7,Parasite,Thriller,3,2023-05-17 06:34:00
959,4,Forrest Gump,Drama,4,2023-10-19 22:14:00
133,10,Interstellar,Sci-Fi,1,2023-12-19 11:56:00
204,8,Joker,Drama,3,2023-06-19 03:27:00
54,7,Parasite,Thriller,3,2023-01-13 23:01:00
171,4,Forrest Gump,Drama,5,2023-03-26 04:30:00
299,6,Avengers: Endgame,Action,3,2023-11-17 06:33:00
268,5,The Matrix,Sci-Fi,3,2023-01-14 21:03:00
922,9,The Godfather,Crime,2,2023-01-25 01:10:00
905,8,Joker,Drama,1,2023-12-14 14:52:00
614,5,The Matrix,Sci-Fi,2,2023-10-28 14:37:00
907,9,The Godfather,Crime,2,2023-12-27 23:42:00
717,1,Inception,Sci-Fi,3,2023-01-07 11:44:00
607,5,The Matrix,Sci-Fi,2,2023-08-08 19:25:00
746,9,The Godfather,Crime,1,2023-05-13 21:04:00
576,10,Interstellar,Sci-Fi,3,2023-04-27 06:21:00
629,5,The Matrix,Sci-Fi,4,2023-09-09 04:47:00
473,10,Interstellar,Sci-Fi,3,2023-01-03 05:47:00
776,2,Titanic,Romance,2,2023-08-24 17:43:00
248,10,Interstellar,Sci-Fi,2,2023-05-11 09:10:00
271,4,Forrest Gump,Drama,2,2023-11-07 05:29:00
731,9,The Godfather,Crime,5,2023-02-23 16:45:00
133,3,The Dark Knight,Action,3,2023-05-10 05:37:00
944,8,Joker,Drama,3,2023-04-15 08:33:00
592,1,Inception,Sci-Fi,2,2023-02-22 14:17:00
825,1,Inception,Sci-Fi,1,2023-08-22 14:26:00
167,10,Interstellar,Sci-Fi,4,2023-08-05 05:32:00
758,2,Titanic,Romance,3,2023-03-01 03:27:00
575,5,The Matrix,Sci-Fi,4,2023-02-25 03:26:00
73,5,The Matrix,Sci-Fi,5,2023-08-07 08:21:00
262,3,The Dark Knight,Action,4,2023-11-02 07:44:00
911,7,Parasite,Thriller,3,2023-06-05 13:29:00
506,5,The Matrix,Sci-Fi,4,2023-02-26 19:46:00
75,10,Interstellar,Sci-Fi,4,2023-04-22 21:32:00
464,3,The Dark Knight,Action,4,2023-11-19 03:48:00
513,3,The Dark Knight,Action,1,2023-05-27 03:54:00
189,10,Interstellar,Sci-Fi,4,2023-09-26 10:42:00
792,3,The Dark Knight,Action,4,2023-07-12 09:24:00
20,4,Forrest Gump,Drama,5,2023-08-05 18:27:00
848,2,Titanic,Romance,4,2023-05-24 04:55:00
884,8,Joker,Drama,3,2023-11-03 09:43:00
893,5,The Matrix,Sci-Fi,2,2023-09-02 15:06:00
599,10,Interstellar,Sci-Fi,4,2023-04-25 08:28:00
206,2,Titanic,Romance,3,2023-08-17 06:50:00
873,9,The Godfather,Crime,3,2023-02-21 02:05:00
186,6,Avengers: Endgame,Action,5,2023-02-01 17:29:00
453,7,Parasite,Thriller,4,2023-08-06 11:51:00
692,1,Inception,Sci-Fi,1,2023-03-18 13:31:00
332,9,The Godfather,Crime,1,2023-05-13 14:52:00
962,4,Forrest Gump,Drama,4,2023-01-19 16:47:00
704,10,Interstellar,Sci-Fi,2,2023-10-21 10:40:00
416,8,Joker,Drama,5,2023-01-24 06:09:00
312,9,The Godfather,Crime,2,2023-05-28 12:31:00
214,2,Titanic,Romance,2,2023-07-10 21:42:00
369,10,Interstellar,Sci-Fi,5,2023-01-02 13:57:00
131,1,Inception,Sci-Fi,5,2023-12-27 00:01:00
289,1,Inception,Sci-Fi,4,2023-08-10 11:54:00
365,2,Titanic,Romance,2,2023-12-12 16:19:00
765,6,Avengers: Endgame,Action,5,2023-05-04 02:17:00
464,8,Joker,Drama,1,2023-03-06 11:04:00
114,5,The Matrix,Sci-Fi,3,2023-12-05 14:48:00
585,9,The Godfather,Crime,2,2023-06-14 05:51:00
819,10,Interstellar,Sci-Fi,4,2023-02-24 09:28:00
462,1,Inception,Sci-Fi,1,2023-04-08 11:16:00
682,4,Forrest Gump,Drama,5,2023-07-28 18:49:00
738,10,Interstellar,Sci-Fi,3,2023-10-05 15:51:00
269,2,Titanic,Romance,4,2023-08-28 08:25:00
268,5,The Matrix,Sci-Fi,5,2023-10-25 15:58:00
757,1,Inception,Sci-Fi,2,2023-04-17 09:40:00
770,8,Joker,Drama,1,2023-06-20 14:59:00
783,1,Inception,Sci-Fi,5,2023-08-12 15:35:00
363,5,The Matrix,Sci-Fi,4,2023-11-11 10:39:00
351,6,Avengers: Endgame,Action,3,2023-05-26 00:18:00
921,6,Avengers: Endgame,Action,5,2023-04-24 00:51:00
101,9,The Godfather,Crime,5,2023-12-11 22:43:00
340,9,The Godfather,Crime,4,2023-09-18 05:13:00
621,2,Titanic,Romance,4,2023-03-27 01:19:00
671,7,Parasite,Thriller,3,2023-07-26 20:46:00
642,8,Joker,Drama,4,2023-07-19 16:04:00
851,5,The Matrix,Sci-Fi,3,2023-02-12 08:20:00
142,1,Inception,Sci-Fi,4,2023-06-04 20:38:00
144,1,Inception,Sci-Fi,5,2023-03-12 21:37:00
721,9,The Godfather,Crime,1,2023-11-11 08:37:00
619,10,Interstellar,Sci-Fi,5,2023-08-28 14:20:00
976,8,Joker,Drama,5,2023-05-15 21:54:00
19,4,Forrest Gump,Drama,5,2023-12-25 15:21:00
67,8,Joker,Drama,5,2023-03-14 19:24:00
418,3,The Dark Knight,Action,3,2023-06-22 07:47:00
864,6,Avengers: Endgame,Action,3,2023-10-19 05:29:00
454,6,Avengers: Endgame,Action,4,2023-07-08 00:08:00
957,7,Parasite,Thriller,5,2023-02-15 11:03:00
872,1,Inception,Sci-Fi,5,2023-01-18 02:50:00
611,9,The Godfather,Crime,1,2023-05-14 07:18:00
795,9,The Godfather,Crime,2,2023-04-21 16:53:00
61,3,The Dark Knight,Action,3,2023-01-01 15:58:00
193,10,Interstellar,Sci-Fi,2,2023-12-06 13:04:00
543,6,Avengers: Endgame,Action,1,2023-12-19 09:18:00
825,3,The Dark Knight,Action,1,2023-09-19 00:50:00
65,3,The Dark Knight,Action,4,2023-11-13 18:14:00
686,3,The Dark Knight,Action,4,2023-11-12 04:19:00
687,7,Parasite,Thriller,4,2023-01-24 19:16:00
856,3,The Dark Knight,Action,2,2023-07-22 20:58:00
455,7,Parasite,Thriller,2,2023-05-07 04:20:00
398,9,The Godfather,Crime,3,2023-12-02 19:05:00
119,2,Titanic,Romance,3,2023-05-19 17:55:00
822,6,Avengers: Endgame,Action,1,2023-01-28 11:34:00
133,5,The Matrix,Sci-Fi,2,2023-04-06 18:24:00
527,5,The Matrix,Sci-Fi,1,2023-01-19 13:16:00
703,8,Joker,Drama,2,2023-03-08 20:56:00
524,2,Titanic,Romance,5,2023-02-14 19:38:00
343,6,Avengers: Endgame,Action,5,2023-05-08 14:30:00
712,2,Titanic,Romance,2,2023-07-16 22:02:00
437,4,Forrest Gump,Drama,3,2023-12-06 06:17:00
583,6,Avengers: Endgame,Action,1,2023-12-27 02:07:00
129,1,Inception,Sci-Fi,1,2023-06-07 07:29:00
542,2,Titanic,Romance,4,2023-07-10 03:43:00
734,8,Joker,Drama,5,2023-06-13 19:41:00
762,1,Inception,Sci-Fi,4,2023-07-22 12:18:00
721,5,The Matrix,Sci-Fi,5,2023-10-21 20:27:00
572,4,Forrest Gump,Drama,2,2023-02-19 07:54:00
568,4,Forrest Gump,Drama,3,2023-03-10 21:15:00
194,5,The Matrix,Sci-Fi,2,2023-01-07 03:54:00
480,9,The Godfather,Crime,1,2023-04-18 21:35:00
559,10,Interstellar,Sci-Fi,1,2023-05-16 11:12:00
180,8,Joker,Drama,3,2023-10-12 11:02:00
802,4,Forrest Gump,Drama,5,2023-08-11 01:38:00
96,4,Forrest Gump,Drama,2,2023-05-16 16:25:00
395,2,Titanic,Romance,4,2023-06-14 07:53:00
630,7,Parasite,Thriller,3,2023-09-15 12:52:00
591,6,Avengers: Endgame,Action,3,2023-03-13 16:54:00
145,3,The Dark Knight,Action,2,2023-05-04 19:04:00
998,4,Forrest Gump,Drama,2,2023-09-22 22:43:00
677,7,Parasite,Thriller,3,2023-09-13 23:26:00
791,3,The Dark Knight,Action,2,2023-09-19 08:54:00
793,1,Inception,Sci-Fi,2,2023-10-10 11:51:00
928,10,Interstellar,Sci-Fi,1,2023-02-18 04:47:00
337,7,Parasite,Thriller,4,2023-03-18 04:51:00
184,7,Parasite,Thriller,1,2023-09-26 03:45:00
637,7,Parasite,Thriller,2,2023-11-06 16:30:00
307,8,Joker,Drama,4,2023-11-28 10:41:00
201,7,Parasite,Thriller,5,2023-05-20 16:07:00
632,5,The Matrix,Sci-Fi,2,2023-08-22 15:12:00
365,7,Parasite,Thriller,3,2023-01-27 02:52:00
787,10,Interstellar,Sci-Fi,3,2023-01-15 19:46:00
995,9,The Godfather,Crime,1,2023-02-03 12:44:00
693,4,Forrest Gump,Drama,4,2023-09-07 07:27:00
782,1,Inception,Sci-Fi,5,2023-11-09 00:08:00
735,4,Forrest Gump,Drama,2,2023-10-18 11:02:00
119,7,Parasite,Thriller,2,2023-10-15 00:30:00
986,2,Titanic,Romance,1,2023-11-12 10:48:00
855,7,Parasite,Thriller,4,2023-08-27 18:19:00
934,10,Interstellar,Sci-Fi,5,2023-02-28 23:21:00
382,5,The Matrix,Sci-Fi,4,2023-10-25 04:16:00
652,10,Interstellar,Sci-Fi,5,2023-01-03 17:07:00
959,3,The Dark Knight,Action,2,2023-04-16 19:14:00
733,2,Titanic,Romance,2,2023-08-25 02:12:00
893,1,Inception,Sci-Fi,1,2023-09-06 16:59:00
959,1,Inception,Sci-Fi,3,2023-02-21 19:32:00
552,9,The Godfather,Crime,2,2023-03-19 05:04:00
318,1,Inception,Sci-Fi,3,2023-09-02 10:43:00
751,5,The Matrix,Sci-Fi,5,2023-04-19 07:04:00
307,4,Forrest Gump,Drama,2,2023-07-21 13:26:00
786,1,Inception,Sci-Fi,2,2023-07-28 14:57:00
195,9,The Godfather,Crime,1,2023-09-23 15:15:00
307,9,The Godfather,Crime,1,2023-09-13 21:53:00
200,3,The Dark Knight,Action,5,2023-03-28 07:05:00
850,8,Joker,Drama,4,2023-01-21 16:26:00
861,2,Titanic,Romance,3,2023-05-22 12:09:00
151,6,Avengers: Endgame,Action,2,2023-11-22 11:09:00
395,8,Joker,Drama,2,2023-12-20 20:48:00
453,1,Inception,Sci-Fi,2,2023-05-07 07:13:00
475,1,Inception,Sci-Fi,3,2023-01-10 14:46:00
366,9,The Godfather,Crime,4,2023-05-08 03:27:00
132,6,Avengers: Endgame,Action,1,2023-01-03 17:08:00
608,8,Joker,Drama,4,2023-08-28 06:52:00
357,5,The Matrix,Sci-Fi,3,2023-07-24 08:43:00
843,2,Titanic,Romance,2,2023-10-08 10:21:00
16,7,Parasite,Thriller,1,2023-10-24 03:01:00
622,10,Interstellar,Sci-Fi,1,2023-12-13 06:43:00
259,3,The Dark Knight,Action,1,2023-05-15 04:59:00
395,6,Avengers: Endgame,Action,4,2023-08-21 01:50:00
721,9,The Godfather,Crime,1,2023-07-09 12:05:00
519,2,Titanic,Romance,3,2023-08-11 11:12:00
131,4,Forrest Gump,Drama,4,2023-05-05 23:31:00
945,7,Parasite,Thriller,5,2023-06-16 01:43:00
483,6,Avengers: Endgame,Action,3,2023-04-07 05:31:00
847,4,Forrest Gump,Drama,5,2023-06-27 06:20:00
620,6,Avengers: Endgame,Action,5,2023-05-16 12:02:00
782,4,Forrest Gump,Drama,3,2023-01-28 22:42:00
52,1,Inception,Sci-Fi,1,2023-06-09 14:28:00
862,3,The Dark Knight,Action,3,2023-12-28 16:59:00
245,4,Forrest Gump,Drama,2,2023-03-01 18:00:00
568,1,Inception,Sci-Fi,5,2023-12-11 20:30:00
416,9,The Godfather,Crime,3,2023-10-16 13:44:00
787,10,Interstellar,Sci-Fi,2,2023-11-25 23:06:00
499,7,Parasite,Thriller,4,2023-10-26 09:56:00
526,5,The Matrix,Sci-Fi,3,2023-01-20 08:31:00
73,6,Avengers: Endgame,Action,1,2023-01-14 18:19:00
98,10,Interstellar,Sci-Fi,3,2023-05-15 08:51:00
834,2,Titanic,Romance,1,2023-04-17 06:01:00
89,4,Forrest Gump,Drama,4,2023-09-08 10:12:00
99,3,The Dark Knight,Action,3,2023-06-28 17:46:00
454,7,Parasite,Thriller,5,2023-08-06 02:47:00
554,6,Avengers: Endgame,Action,1,2023-03-10 08:37:00
880,10,Interstellar,Sci-Fi,5,2023-11-26 17:58:00
557,7,Parasite,Thriller,1,2023-11-22 11:40:00
250,10,Interstellar,Sci-Fi,4,2023-08-23 04:39:00
626,10,Interstellar,Sci-Fi,3,2023-04-06 05:23:00
269,3,The Dark Knight,Action,1,2023-06-27 19:32:00
888,2,Titanic,Romance,1,2023-09-23 15:59:00
616,9,The Godfather,Crime,3,2023-04-09 08:02:00
791,1,Inception,Sci-Fi,5,2023-10-16 16:00:00
323,1,Inception,Sci-Fi,1,2023-10-11 04:28:00
170,7,Parasite,Thriller,3,2023-08-15 23:06:00
90,6,Avengers: Endgame,Action,3,2023-05-05 01:29:00
59,1,Inception,Sci-Fi,1,2023-01-18 17:58:00
212,10,Interstellar,Sci-Fi,4,2023-04-02 17:18:00
900,8,Joker,Drama,3,2023-03-02 02:35:00
124,2,Titanic,Romance,3,2023-02-20 07:47:00
988,3,The Dark Knight,Action,5,2023-10-24 13:06:00
240,10,Interstellar,Sci-Fi,5,2023-07-24 21:58:00
312,9,The Godfather,Crime,4,2023-02-16 04:16:00
285,3,The Dark Knight,Action,2,2023-11-11 18:06:00
309,4,Forrest Gump,Drama,4,2023-07-13 02:43:00
879,3,The Dark Knight,Action,2,2023-01-21 23:55:00
462,1,Inception,Sci-Fi,1,2023-03-17 05:38:00
423,1,Inception,Sci-Fi,5,2023-11-28 15:05:00
199,4,Forrest Gump,Drama,3,2023-09-01 21:47:00
641,7,Parasite,Thriller,2,2023-02-12 05:27:00
825,3,The Dark Knight,Action,3,2023-03-11 14:35:00
729,3,The Dark Knight,Action,1,2023-04-10 21:03:00
722,10,Interstellar,Sci-Fi,3,2023-01-28 10:03:00
324,9,The Godfather,Crime,2,2023-07-09 13:03:00
220,1,Inception,Sci-Fi,5,2023-03-07 20:28:00
623,6,Avengers: Endgame,Action,5,2023-03-24 22:30:00
64,8,Joker,Drama,5,2023-02-08 01:30:00
147,3,The Dark Knight,Action,1,2023-07-12 05:43:00
424,4,Forrest Gump,Drama,4,2023-04-03 12:36:00
156,2,Titanic,Romance,5,2023-05-23 01:21:00
942,4,Forrest Gump,Drama,1,2023-11-09 09:05:00
851,8,Joker,Drama,2,2023-06-01 12:21:00
982,10,Interstellar,Sci-Fi,2,2023-07-22 00:13:00
537,9,The Godfather,Crime,1,2023-06-09 12:19:00
168,6,Avengers: Endgame,Action,1,2023-08-27 16:02:00
14,7,Parasite,Thriller,1,2023-08-21 05:46:00
472,4,Forrest Gump,Drama,5,2023-08-18 20:50:00
938,7,Parasite,Thriller,3,2023-10-25 10:25:00
332,9,The Godfather,Crime,3,2023-04-27 18:43:00
313,6,Avengers: Endgame,Action,4,2023-01-23 20:11:00
3,5,The Matrix,Sci-Fi,5,2023-01-03 21:41:00
374,8,Joker,Drama,1,2023-04-07 08:31:00
634,4,Forrest Gump,Drama,5,2023-04-16 01:31:00
708,8,Joker,Drama,5,2023-08-10 14:51:00
672,8,Joker,Drama,5,2023-04-04 19:37:00
379,3,The Dark Knight,Action,5,2023-06-17 23:31:00
616,1,Inception,Sci-Fi,3,2023-04-28 13:16:00
422,2,Titanic,Romance,2,2023-08-28 01:52:00
143,5,The Matrix,Sci-Fi,4,2023-04-18 10:44:00
672,1,Inception,Sci-Fi,5,2023-12-09 09:02:00
144,2,Titanic,Romance,3,2023-01-05 06:37:00
682,10,Interstellar,Sci-Fi,3,2023-01-20 09:27:00
884,4,Forrest Gump,Drama,3,2023-07-02 08:36:00
296,2,Titanic,Romance,4,2023-12-05 14:09:00
400,4,Forrest Gump,Drama,1,2023-09-14 00:05:00
198,5,The Matrix,Sci-Fi,3,2023-07-04 14:08:00
596,10,Interstellar,Sci-Fi,4,2023-05-14 11:45:00
182,3,The Dark Knight,Action,4,2023-10-25 02:07:00
360,9,The Godfather,Crime,2,2023-02-18 00:01:00
706,4,Forrest Gump,Drama,4,2023-01-14 14:58:00
338,10,Interstellar,Sci-Fi,4,2023-03-28 14:12:00
198,2,Titanic,Romance,3,2023-10-24 18:46:00
510,6,Avengers: Endgame,Action,1,2023-11-28 10:12:00
81,9,The Godfather,Crime,4,2023-08-26 18:21:00
738,2,Titanic,Romance,4,2023-03-24 23:14:00
577,1,Inception,Sci-Fi,1,2023-01-05 17:43:00
65,6,Avengers: Endgame,Action,1,2023-08-22 09:33:00
494,7,Parasite,Thriller,5,2023-06-13 06:58:00
346,2,Titanic,Romance,3,2023-04-28 03:49:00
629,8,Joker,Drama,3,2023-03-26 14:15:00
532,2,Titanic,Romance,1,2023-02-12 02:38:00
471,8,Joker,Drama,2,2023-10-03 03:43:00
996,9,The Godfather,Crime,5,2023-07-27 13:11:00
391,6,Avengers: Endgame,Action,3,2023-05-10 13:31:00
556,2,Titanic,Romance,3,2023-07-09 10:24:00
814,7,Parasite,Thriller,3,2023-11-19 03:34:00
998,8,Joker,Drama,5,2023-04-23 08:05:00
609,8,Joker,Drama,1,2023-03-07 09:07:00
64,5,The Matrix,Sci-Fi,4,2023-02-03 14:07:00
957,8,Joker,Drama,3,2023-08-21 05:40:00
189,2,Titanic,Romance,4,2023-12-10 23:56:00
271,7,Parasite,Thriller,4,2023-03-18 01:23:00
883,4,Forrest Gump,Drama,2,2023-03-11 23:50:00
35,5,The Matrix,Sci-Fi,4,2023-03-09 19:07:00
182,8,Joker,Drama,4,2023-02-25 23:25:00
997,8,Joker,Drama,1,2023-09-13 12:09:00
657,9,The Godfather,Crime,3,2023-09-11 19:59:00
21,4,Forrest Gump,Drama,3,2023-03-19 10:35:00
316,1,Inception,Sci-Fi,3,2023-05-22 17:29:00
736,4,Forrest Gump,Drama,3,2023-09-15 04:43:00
888,7,Parasite,Thriller,1,2023-08-04 07:53:00
240,2,Titanic,Romance,5,2023-02-06 14:57:00
877,5,The Matrix,Sci-Fi,2,2023-04-22 01:24:00
472,2,Titanic,Romance,1,2023-04-26 00:06:00
853,9,The Godfather,Crime,3,2023-04-21 20:30:00
260,1,Inception,Sci-Fi,3,2023-07-21 05:45:00
79,10,Interstellar,Sci-Fi,2,2023-04-14 19:33:00
934,4,Forrest Gump,Drama,4,2023-11-27 18:31:00
782,10,Interstellar,Sci-Fi,1,2023-12-17 06:31:00
414,3,The Dark Knight,Action,2,2023-02-27 23:58:00
767,5,The Matrix,Sci-Fi,2,2023-04-05 10:16:00
98,4,Forrest Gump,Drama,4,2023-12-10 19:34:00
967,3,The Dark Knight,Action,2,2023-12-05 13:07:00
968,1,Inception,Sci-Fi,3,2023-11-09 15:59:00
371,4,Forrest Gump,Drama,3,2023-05-01 13:48:00
6,9,The Godfather,Crime,1,2023-10-12 20:28:00
855,9,The Godfather,Crime,5,2023-04-27 12:51:00
655,7,Parasite,Thriller,4,2023-12-15 03:49:00
61,5,The Matrix,Sci-Fi,5,2023-03-08 21:12:00
336,10,Interstellar,Sci-Fi,5,2023-07-22 17:33:00
228,8,Joker,Drama,3,2023-10-10 08:43:00
445,3,The Dark Knight,Action,4,2023-05-15 15:06:00
941,1,Inception,Sci-Fi,3,2023-01-27 09:10:00
402,6,Avengers: Endgame,Action,3,2023-11-03 17:11:00
132,7,Parasite,Thriller,3,2023-08-12 10:47:00
662,4,Forrest Gump,Drama,4,2023-02-14 20:01:00
998,1,Inception,Sci-Fi,3,2023-04-07 22:16:00
531,3,The Dark Knight,Action,4,2023-08-27 15:52:00
482,2,Titanic,Romance,2,2023-02-12 04:25:00
457,3,The Dark Knight,Action,2,2023-04-25 01:14:00
